Prob_RRC,Prob_MIRA_SR,Prob_RRAB,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
5938664714841009920,0.13156652,0.8671119,0.00019605101,0.0001381777,0.0003350596,0.00065226376,MIRA_SR,MIRA_SR,-1.0,3464.7568,-1.0,93.35814
4641961174178119040,0.17304417,0.0713646,0.6197775,0.03572015,0.040559348,0.05953417,MIRA_SR,RRAB,-1.0,6342.0806,-1.0,4.2603216
1604347997919319936,0.178525,0.061475698,0.71810436,0.0024091166,0.012536563,0.026949318,RRAB,RRAB,6861.928,6304.756,2.0382252,-0.41483784
2020923365655630336,0.092058726,0.5454644,0.35172608,0.0007332721,0.004946274,0.0050712363,RRAB,MIRA_SR,4857.631,4717.617,2.1544223,23.022123
6488654866436950656,0.2113442,0.081806384,0.57889324,0.031486385,0.039098036,0.05737169,MIRA_SR,RRAB,6213.329,6504.283,-0.9993386,4.2474585
2084764897708708608,0.12450282,0.87280744,0.000530495,0.00027341186,0.00031692625,0.0015689383,MIRA_SR,MIRA_SR,-1.0,3548.6272,-1.0,70.90639
4689058999614773376,0.33735263,0.033722274,0.40633762,0.13440359,0.03033584,0.057848077,CEP,RRAB,5903.8447,6108.8696,2.6056538,4.4834433
4661955861875006720,0.13581455,0.04928585,0.3007534,0.00031033365,0.08906313,0.42477277,T2CEP,DSCT_SXPHE,-1.0,7461.295,-1.0,0.3569026
4534998552726919552,0.14626287,0.054619674,0.57623076,0.00087728334,0.044674713,0.17733473,DSCT_SXPHE,RRAB,-1.0,7037.6416,-1.0,0.9029708
6583776812812299008,0.073989145,0.06822706,0.76087224,0.0010056379,0.029009791,0.06689614,RRAB,RRAB,5896.8564,6262.9517,2.1185946,2.2945561
5881147547929879296,0.15939176,0.84038836,6.7914334e-05,3.5380722e-06,2.9891817e-05,0.00011862139,RRC,MIRA_SR,-1.0,3585.7515,-1.0,78.80643
6741562430819156096,0.33137873,0.041558284,0.52994704,0.008626683,0.03747444,0.051014848,RRAB,RRAB,6369.05,6278.5586,1.2655153,2.7400002
5282258991769707008,0.11843361,0.07345179,0.6398994,0.0016566106,0.04930048,0.11725809,DSCT_SXPHE,RRAB,-1.0,6318.958,-1.0,-0.6192126
4651905711440752640,0.28329125,0.029346107,0.34405833,0.2557465,0.031232571,0.056325234,CEP,RRAB,5513.881,6008.9873,1.6916256,4.1859465
4687192131919545728,0.49144337,0.022873765,0.2517392,0.10295001,0.03490791,0.096085794,CEP,RRC,6826.269,6197.267,2.336464,2.16677
5724508196531131648,0.45060715,0.017866712,0.24545789,0.0021454508,0.08272451,0.20119831,RRC,RRC,6709.4688,6929.3965,-1.0,1.652319
1332330745352881152,0.19696772,0.44480446,0.05192156,0.10398066,0.07415889,0.12816676,DSCT_SXPHE,MIRA_SR,3612.6196,4384.202,-0.4292493,36.42221
5936149723798556800,0.115760505,0.8719853,0.001277055,0.001601381,0.0032466385,0.006129153,MIRA_SR,MIRA_SR,-1.0,3954.8018,74.093094,83.40399
5822075117486018176,0.14439534,0.8547022,0.00014620645,0.0001070882,0.00023665205,0.00041262424,MIRA_SR,MIRA_SR,-1.0,3494.8313,-1.0,103.49448
3516749737708334592,0.37857237,0.0018678829,0.06113187,0.004469389,0.16693223,0.38702625,RRAB,DSCT_SXPHE,7425.2827,7237.543,0.06804466,1.2326016
4657482365660472320,0.44277874,0.03579463,0.38587937,0.04171032,0.022194743,0.07164219,RRAB,RRC,6952.054,6134.2227,-1.0,1.3557191
4659041709361071872,0.18322647,0.78159106,0.016236011,0.005191475,0.0050406023,0.0087144105,MIRA_SR,MIRA_SR,4020.0613,3475.5945,-1.0,48.016926
4550902614761256576,0.14430976,0.08674411,0.7346528,0.00046339605,0.013767364,0.020062553,MIRA_SR,RRAB,6054.2393,6324.3774,2.935835,-2.3793297
4659956679166110848,0.05033792,0.0038685955,0.044956572,0.8145457,0.032923046,0.0533682,CEP,CEP,5739.126,6030.913,3.1266036,7.4490657
4688512851535272576,0.3558176,0.01841701,0.21106118,0.2590383,0.049208216,0.10645762,CEP,RRC,6473.5283,6328.6577,2.6656885,3.7989697
4609921375282012544,0.56006384,0.015219722,0.20796615,0.0686204,0.034853775,0.11327611,RRAB,RRC,7515.2266,6987.9043,-0.35419273,0.09109688
851899929869875456,0.40421066,0.0014150314,0.031663634,0.0020565183,0.09199285,0.4686613,RRC,DSCT_SXPHE,-1.0,8240.016,1.5434194,1.8429923
4661626047041682816,0.2848483,0.020456687,0.24284226,0.34676358,0.044172894,0.06091626,CEP,CEP,5597.7104,5802.5195,3.7511623,3.5657532
5363276471708192512,0.044067495,0.07094104,0.83527654,0.0010890532,0.015706085,0.03291979,MIRA_SR,RRAB,5624.9883,6231.2803,3.408441,1.8833127
6056699663251350784,0.09888674,0.9006935,3.693172e-05,4.8809743e-05,9.130886e-05,0.00024258983,MIRA_SR,MIRA_SR,-1.0,3460.1401,-1.0,99.986206
4661940335581271936,0.058562525,0.009240611,0.070386186,0.8023766,0.024407435,0.035026588,CEP,CEP,5436.6426,6072.241,5.3314414,7.400147
4863671509165846912,0.07556766,0.107127525,0.595222,0.00479867,0.07176932,0.14551482,T2CEP,RRAB,-1.0,5573.9307,-1.0,-4.5979633
6858007034391055616,0.5076945,0.007484021,0.12951247,0.0041708574,0.09474272,0.25639546,DSCT_SXPHE,RRC,7209.6143,7396.9688,-1.0,3.7345498
3945723615170064512,0.10166113,0.07039671,0.76093507,0.0009967854,0.024755929,0.041254394,RRAB,RRAB,6344.093,6057.331,-1.0,-2.6481285
4663686016413783424,0.31410196,0.051060602,0.28361604,0.0050750733,0.08372031,0.26242602,T2CEP,RRC,-1.0,7684.2764,-1.0,1.9389682
5933695334597091968,0.14364791,0.85397786,0.00046458314,0.00028561236,0.0006668801,0.0009572036,MIRA_SR,MIRA_SR,-1.0,3645.2568,-1.0,92.87334
6454439537754385792,0.47587758,0.004700119,0.09649287,0.005450627,0.11273389,0.3047449,DSCT_SXPHE,RRC,-1.0,7554.316,-1.0,4.2159863
1959784098177333120,0.22035804,0.7428163,0.011722927,0.00613412,0.011283353,0.0076852203,RRC,MIRA_SR,3199.1729,3335.019,-1.0,62.690056
4687474328464541568,0.21636768,0.025518997,0.33935177,0.3194266,0.043410424,0.055924494,CEP,RRAB,5757.0947,6015.089,6.8681464,6.492379
4295168854555532288,0.19430412,0.79811615,0.005122514,9.338257e-05,0.0009807604,0.0013830715,MIRA_SR,MIRA_SR,-1.0,4203.082,-1.0,59.316868
1858213722264871040,0.12824851,0.05531423,0.034701847,0.17582415,0.27277145,0.3331398,DSCT_SXPHE,DSCT_SXPHE,4080.192,4575.0474,1.8812041,34.39087
4690803409133523072,0.16617146,0.110594295,0.5566647,0.02859213,0.03563908,0.10233838,CEP,RRAB,6862.208,6522.7734,1.2984371,4.4730654
2036056326437992320,0.4000908,0.007772298,0.06936756,0.042649657,0.16603075,0.31408888,RRC,RRC,-1.0,6558.047,-1.0,7.744803
5323686253457646592,0.1262907,0.87260616,0.00017878845,8.241224e-05,0.00012211352,0.0007198108,RRC,MIRA_SR,-1.0,3201.5635,-1.0,81.32008
6029509771491960960,0.4945692,0.007513785,0.21247973,0.011795634,0.12193197,0.15170968,RRC,RRC,5710.988,6703.838,3.935141,4.9844465
4661693731406088576,0.29134223,0.009098236,0.06374397,0.18830815,0.15280189,0.29470557,CEP,DSCT_SXPHE,6161.4043,6729.9688,2.718946,7.0598307
1826742053048067968,0.3596305,0.0970713,0.4075648,0.016537666,0.07359801,0.045597713,RRAB,RRAB,4294.822,4822.1826,1.347619,11.21487
5265899152108021504,0.26699385,0.051938303,0.54189485,0.026764885,0.030279197,0.0821289,RRAB,RRAB,-1.0,5904.9062,-1.0,1.4313226
5311358975775528704,0.1434862,0.8532014,0.0009574325,0.00038378887,0.00046555384,0.0015055534,MIRA_SR,MIRA_SR,-1.0,3394.2217,-1.0,63.71625
5919954467206108928,0.45302412,0.029142406,0.38341686,0.015353546,0.04523172,0.07383133,RRAB,RRC,6974.1504,6827.326,-1.0507784,2.917745
4641710691685263232,0.48486575,0.018181706,0.33400735,0.05634406,0.021434044,0.08516706,RRC,RRC,-1.0,7032.7715,-1.0,0.29486847
5920540644350585856,0.29567307,0.051986247,0.5504353,0.017496716,0.035200834,0.04920781,RRAB,RRAB,5827.999,6207.9976,2.8051252,2.6753693
5891070296775223296,0.1503425,0.84730846,0.00033197357,0.000118819196,0.00028411185,0.0016141442,RRC,MIRA_SR,-1.0,3513.5703,-1.0,86.684235
4658238206881272960,0.26860562,0.018101372,0.223581,0.3667189,0.045531176,0.077462025,CEP,CEP,5923.8105,6171.205,-1.0,3.5056422
4350979137036757120,0.04917072,0.09491377,0.81764704,0.000514898,0.016022632,0.021730987,RRAB,RRAB,5345.83,5512.7524,3.0133114,2.3527908
4998596360581871616,0.4501149,0.0023624597,0.03757997,0.011603997,0.19654508,0.30179352,T2CEP,RRC,-1.0,6689.5596,-0.9982667,1.0470195
2173832280237165056,0.12359593,0.8741678,0.00044517382,0.00027683112,0.00091853575,0.0005957356,MIRA_SR,MIRA_SR,-1.0,3846.3508,-1.0,77.57202
4688875587324783872,0.23414014,0.021326654,0.30444336,0.34415832,0.040305488,0.055626106,CEP,CEP,-1.0,6139.838,-1.0,5.68948
4657060359394671232,0.1829265,0.021857874,0.34032655,0.370591,0.03746454,0.046833493,CEP,CEP,5087.9688,5735.7466,3.1866055,4.633071
4649842031155549696,0.5122162,0.023619955,0.2862462,0.030438064,0.030694677,0.11678492,RRC,RRC,-1.0,6964.3315,-1.0,-2.925006
4657077745425376384,0.14107326,0.018194545,0.13153674,0.5664231,0.059283294,0.08348902,CEP,CEP,5595.6206,5946.934,2.785759,4.884387
6392369907342130048,0.23819122,0.071249455,0.5648656,0.006926342,0.035703685,0.08306365,T2CEP,RRAB,-1.0,5865.8833,-1.0,2.2168484
6678590311816040192,0.53820544,0.024995793,0.2831858,0.00081176386,0.042815164,0.10998599,RRC,RRC,7267.5156,7113.4043,-1.0,-1.6464605
6008950106601419648,0.0601502,0.08356429,0.8200063,0.00082618423,0.014503008,0.020950014,RRAB,RRAB,5991.6943,5848.0615,5.6413,-0.45895767
1454879528247455488,0.1935319,0.03864316,0.67050636,0.00010277219,0.025623625,0.07159223,MIRA_SR,RRAB,6970.4473,6401.091,0.5942354,-7.5541706
5830052005633028864,0.08780526,0.90891665,0.00016436611,0.00040759178,0.00070045894,0.0020056574,MIRA_SR,MIRA_SR,3416.8115,3697.3357,-1.0,80.494934
4249136322770088320,0.039985295,0.08058017,0.81528044,0.0005651878,0.019659687,0.04392928,RRAB,RRAB,6352.079,6000.707,1.4882259,2.671288
5916738941157445376,0.55842775,0.0103391465,0.18228972,0.004866238,0.07328669,0.1707905,RRAB,RRC,6982.616,7309.9634,0.5931635,2.4876223
5989694118953196288,0.22292396,0.055948254,0.13187766,0.06540265,0.27984026,0.24400726,CEP,T2CEP,4375.065,4629.822,14.026382,30.574734
5891231787547761664,0.17800406,0.8215994,7.4753414e-05,1.0407559e-05,5.1669336e-05,0.00025970384,MIRA_SR,MIRA_SR,-1.0,3233.7397,-1.0,85.08948
4651525623989052672,0.35211313,0.012179809,0.20343816,0.28015852,0.05928611,0.09282428,CEP,RRC,6080.988,6216.878,0.045540333,7.526466
5351014065236063232,0.15638109,0.8432134,5.6604287e-05,5.2068597e-05,8.841647e-05,0.00020846413,MIRA_SR,MIRA_SR,-1.0,3261.2998,-1.0,94.64461
5336719452004308608,0.16488385,0.8306426,0.000832941,0.0005983992,0.0010541156,0.00198806,MIRA_SR,MIRA_SR,-1.0,3432.2441,82.19997,95.49925
4685926834602862592,0.4958849,0.008185675,0.1819324,0.107259765,0.07377326,0.13296407,CEP,RRC,6611.199,7026.5186,-1.0,3.924216
6244925466778147840,0.040608864,0.09488299,0.8371634,0.0019229193,0.014004012,0.011417834,RRAB,RRAB,7264.5205,5032.6133,3.4306521,8.224605
6047312887619806976,0.53269535,0.047760896,0.26639768,0.0052412637,0.07456248,0.07334233,RRC,RRC,6775.3564,5605.3423,1.8542461,9.9291935
5934912017262007168,0.091903545,0.9078538,4.222105e-05,2.0637111e-05,0.00010330923,7.64203e-05,RRC,MIRA_SR,-1.0,3289.3638,-1.0,72.14674
4844096289477386496,0.62674683,0.014795472,0.123912044,0.013806167,0.04559927,0.17514013,RRC,RRC,7947.1055,7635.1904,3.0355825,2.8692918
1974105202780210816,0.17155062,0.8218055,0.0019932883,0.0007175031,0.0011913995,0.0027417282,MIRA_SR,MIRA_SR,-1.0,2950.543,-1.0,78.11223
4688974126802381568,0.33974847,0.016883198,0.28198168,0.24312717,0.051183373,0.067076094,CEP,RRC,5730.8047,6132.8853,-1.0,6.2783175
2030063919381336832,0.29962805,0.09177049,0.22393885,0.119795226,0.17090458,0.09396277,CEP,RRC,4212.7324,4336.1875,59.185856,36.614258
4660422322341271552,0.032065973,0.0044224337,0.021736482,0.7838911,0.05497413,0.10290997,CEP,CEP,5284.3022,5745.0464,6.2271266,8.0065775
6027757798445170048,0.20425756,0.0275162,0.28005984,0.022969322,0.27637118,0.1888259,RRAB,RRAB,4956.795,4806.16,1.7730722,4.977558
2181967493745338240,0.14924793,0.014414605,0.11438695,0.51545984,0.072776705,0.13371393,RRC,CEP,5402.5303,5809.757,1.7060952,5.7677884
5284059884452507136,0.107695065,0.076699406,0.7246942,0.00038856745,0.02399446,0.06652832,DSCT_SXPHE,RRAB,-1.0,6852.8213,-1.0,-5.5927315
6243171028480235776,0.4747746,0.005391941,0.15662703,0.0069042505,0.12591864,0.23038355,T2CEP,RRC,6781.5645,6996.548,-0.610322,1.4158125
5384146641211112960,0.050265785,0.06135525,0.8351172,0.0005157456,0.015487275,0.037258655,RRAB,RRAB,6780.3477,6336.4385,0.75618505,1.8248043
6903730676405103616,0.6253169,0.015521854,0.13241157,0.0021021324,0.074903235,0.1497443,RRC,RRC,7599.615,6891.588,3.3144553,5.866645
2108891893675511296,0.35005587,0.009145573,0.11018102,0.20722081,0.1012033,0.2221934,T2CEP,RRC,7506.0557,6642.1304,0.04498768,-1.2025108
5600052040150252800,0.26853022,0.053811386,0.47872138,0.0993111,0.056461427,0.04316449,CEP,RRAB,4602.5415,4911.5864,138.69751,23.256067
4582243025480053504,0.6204072,0.007984048,0.08523299,0.008947139,0.05398686,0.22344173,RRC,RRC,7171.9287,7412.745,2.666657,1.4573326
4685953085450651904,0.1500455,0.050690383,0.37438872,0.36400333,0.029326936,0.031545136,DSCT_SXPHE,RRAB,4625.55,5039.6074,12.037529,10.464535
2164010789551229440,0.12283913,0.87553805,0.0003401004,0.00011069609,0.00020218974,0.0009698057,MIRA_SR,MIRA_SR,-1.0,3128.4246,-1.0,83.77463
5204954592670487936,0.37757263,0.021969939,0.38426,0.12687793,0.029986909,0.05933264,RRC,RRAB,-1.0,6022.979,-1.0,1.068007
5586922973654572416,0.28514382,0.1374599,0.32728717,0.10317473,0.088200726,0.05873358,DSCT_SXPHE,RRAB,3934.0378,4113.876,73.78073,20.423523
4685604024813840896,0.22749801,0.055580143,0.5788472,0.04894573,0.039182685,0.04994619,CEP,RRAB,6443.922,6253.9775,0.6961503,3.3088934
5930992357086527104,0.1429682,0.85559213,0.00023131541,0.00015107104,0.00046519263,0.00059206464,MIRA_SR,MIRA_SR,-1.0,3387.3625,-1.0,89.79114
4684320993509652480,0.12494568,0.10465909,0.6655161,0.019190073,0.02956578,0.056123305,RRAB,RRAB,-1.0,6380.24,-1.0,3.9257174
4923926807952371840,0.5629448,0.029919207,0.3084969,0.0014376717,0.027460894,0.069740534,DSCT_SXPHE,RRC,7567.004,7020.882,-1.0,1.4214191
2071433765909167232,0.16173904,0.13434009,0.32309914,0.23900953,0.064488,0.077324115,CEP,RRAB,3889.035,4284.106,103.60315,19.60397
3716765368250634240,0.30457434,0.117497526,0.23329115,0.03913922,0.18024112,0.12525667,DSCT_SXPHE,RRC,3718.2512,4407.879,17.565205,40.256153
4660312852225737216,0.028281724,0.0025120024,0.022023367,0.85521334,0.03279279,0.05917673,CEP,CEP,5385.8594,5583.307,5.066125,5.3472047
5901738686291021952,0.49840394,0.018646894,0.3328859,0.0043846834,0.06098381,0.08469481,RRC,RRC,5464.5947,6453.5483,3.7211447,3.159363
4659626585141278080,0.30257043,0.015051825,0.22562766,0.3587831,0.03712057,0.060846366,CEP,CEP,5883.71,5866.1934,1.7452087,1.3168964
4660324122221302400,0.031662673,0.0036096822,0.025922455,0.8150281,0.046120998,0.077656016,CEP,CEP,5216.019,5668.492,6.0799437,7.187326
5189653793152572160,0.1981666,0.031545166,0.43074113,0.25441942,0.037106443,0.048021164,RRAB,RRAB,5688.9614,5855.371,1.9597921,7.1111784
5284411453284028416,0.2890154,0.06289246,0.53236806,0.006488939,0.029605692,0.07962942,MIRA_SR,RRAB,-1.0,6492.609,-1.0,1.2206674
4651543040059464448,0.3846569,0.029944649,0.4482615,0.04769776,0.026497997,0.0629412,RRC,RRAB,-1.0,6396.247,-1.0,-1.1657448
5888792898975154560,0.17474103,0.820536,0.0007831886,0.00029352115,0.000835763,0.0028104081,MIRA_SR,MIRA_SR,-1.0,2978.1594,-1.0,83.99823
5338438297925480320,0.12649664,0.036653873,0.3686596,0.38351005,0.039099324,0.0455806,CEP,CEP,4491.7446,5029.8564,46.424335,11.429283
4664505388796358400,0.123646274,0.083201095,0.6053147,0.09756028,0.03180322,0.058474526,RRAB,RRAB,6370.0483,6092.2256,-1.0,6.8081384
3589852520627871232,0.38528943,0.035894193,0.39039305,0.0035406956,0.052954268,0.1319284,RRC,RRAB,6921.1074,6912.048,-1.0,1.9631243
1822913656639197440,0.14233962,0.85631436,0.0001761603,0.00015955835,0.00027179738,0.0007384552,RRC,MIRA_SR,-1.0,3522.8022,-1.0,97.70932
5446704935821745536,0.0421784,0.08179337,0.7930511,0.000914143,0.025122147,0.05694079,RRAB,RRAB,6761.38,5990.327,0.77748775,3.5881827
1413277066267731200,0.4551081,0.013751963,0.24787083,0.17503767,0.026289038,0.08194245,RRC,RRC,7862.749,7203.4688,1.7845283,-0.3272333
4544779193986819584,0.412231,0.003502201,0.07844993,0.0084363865,0.1526452,0.3447353,RRAB,RRC,6908.544,7444.6807,1.9338231,3.712119
5875158022736488320,0.41702744,0.04899921,0.30176187,0.03192204,0.12662514,0.0736643,RRC,RRC,4296.3076,4759.6094,5.722638,31.536158
4815575949989106944,0.39237365,0.026707092,0.39689216,0.03580155,0.039728582,0.108496934,RRC,RRAB,-1.0,6799.133,-1.0,3.039329
4532556850945629952,0.27733833,0.0054647694,0.040671144,0.026213607,0.18789469,0.46241745,T2CEP,DSCT_SXPHE,6780.089,7461.1904,-0.79250574,7.454686
1109791481676962944,0.5854598,0.023083571,0.26060426,0.0037458902,0.036795683,0.090310745,RRC,RRC,7423.25,6855.0117,2.3509884,0.34303617
5241441027042808192,0.097044446,0.8686979,0.021747721,0.001892438,0.004885615,0.005731883,MIRA_SR,MIRA_SR,-1.0,3918.3984,-1.0,53.01712
5984954674105856640,0.07150697,0.27596298,0.6248083,0.00262705,0.013295849,0.011798912,MIRA_SR,RRAB,6143.4897,4168.3335,0.47420835,16.128836
1829678818565245184,0.16067274,0.837831,9.596256e-05,8.132471e-05,0.00017537632,0.0011436375,MIRA_SR,MIRA_SR,-1.0,2843.1367,-1.0,94.81531
4510028270004910976,0.035385553,0.09525287,0.8148057,0.0034688765,0.019895896,0.031191092,RRAB,RRAB,5464.5947,6003.033,2.4168334,5.277731
877612421602721024,0.1076238,0.088971846,0.6557324,0.0030435612,0.051821597,0.092806876,T2CEP,RRAB,-1.0,5780.5537,-1.0,3.1840909
5349812195915948544,0.0941683,0.9019926,0.0012088782,0.0003562333,0.0013915518,0.00088244886,MIRA_SR,MIRA_SR,-1.0,3720.5862,-1.0,72.60857
2181837274642979200,0.18854778,0.026066858,0.33561927,0.38425925,0.025298798,0.040208075,RRAB,CEP,5493.878,5662.03,2.4236116,5.674655
6354180299392948352,0.42390922,0.013267279,0.27114764,0.1869735,0.02913912,0.075563215,RRAB,RRC,6828.829,6453.1104,2.2242455,0.64327383
2199312809373226752,0.13832845,0.8604672,0.00014968679,0.00018427985,0.00024382609,0.00062648725,MIRA_SR,MIRA_SR,-1.0,3481.6584,136.66502,92.03165
2073398902435209344,0.34326062,0.016715866,0.27259186,0.25228024,0.048682548,0.066468805,RRC,RRC,5821.7344,6069.1616,2.1612,8.797384
1827407468071064704,0.15822747,0.84143966,3.6689165e-05,7.77853e-06,3.1404034e-05,0.00025712713,RRC,MIRA_SR,-1.0,3113.2158,-1.0,94.75845
6794186642168319744,0.21456225,0.0022136453,0.0470335,0.015822185,0.21122883,0.50913966,DSCT_SXPHE,DSCT_SXPHE,7505.1104,7442.728,0.89822054,2.7955952
4655270900025998464,0.31070334,0.042010922,0.4895382,0.08958461,0.02802223,0.040140748,RRAB,RRAB,-1.0,5768.276,-1.0,2.0311837
4655504477372277760,0.21288115,0.02850013,0.34901443,0.3460706,0.02945867,0.034075007,CEP,RRAB,4810.1997,5537.13,2.3121228,5.9771857
6648738605483995520,0.053274002,0.07247012,0.81045777,0.0011086193,0.02223288,0.04045663,RRAB,RRAB,5836.21,6033.7197,-1.0,2.0420647
4661300351133460864,0.19192778,0.0075934604,0.12496698,0.4426391,0.08801585,0.1448568,CEP,CEP,6110.158,6377.9424,3.7918315,4.5618057
4649907692617316480,0.21758187,0.021686524,0.21303572,0.44029877,0.04281047,0.06458659,CEP,CEP,5575.9595,5964.3066,4.789824,4.9979196
4656199922780648064,0.12221029,0.8614423,0.0015942178,0.002220367,0.0035738254,0.008959044,MIRA_SR,MIRA_SR,3851.1926,3715.0352,21.045147,52.55701
3038191661111238144,0.48356026,0.017373152,0.21441305,0.0020949605,0.07643974,0.20611885,RRC,RRC,6804.3066,7055.0547,-1.0,2.0795264
4658042287684443648,0.27492148,0.008786123,0.16264391,0.3759134,0.07043209,0.10730303,DSCT_SXPHE,CEP,5733.3633,6046.4653,11.743893,6.0332775
4553117202985723520,0.25540236,0.0030601115,0.021448968,0.035668865,0.16598913,0.5184306,DSCT_SXPHE,DSCT_SXPHE,7315.933,7011.706,3.0355825,8.371867
4664931105954087168,0.27046362,0.046258543,0.6357345,0.004198956,0.013787404,0.029557062,RRC,RRAB,-1.0,6223.336,-1.0,-0.40732718
1693843846373427712,0.54038966,0.009881294,0.12095404,0.10133044,0.055695727,0.17174889,T2CEP,RRC,7184.7256,7398.965,-1.0,2.2142992
4687247073144813440,0.18854402,0.7429473,0.0156631,0.012121765,0.014202254,0.026521536,MIRA_SR,MIRA_SR,3773.058,3664.6523,20.81953,47.999645
6690740465058674944,0.34217107,0.05710071,0.3833449,0.005715445,0.056350533,0.1553174,RRAB,RRAB,6714.46,6964.625,1.061202,1.2392492
6798284968682369920,0.48950717,0.003216711,0.07536756,0.0033182888,0.1007336,0.32785666,T2CEP,RRC,7873.0635,7677.8047,-0.3759861,3.1925368
4663604029796838400,0.2509411,0.060354926,0.5978233,0.015243556,0.027432946,0.04820415,RRAB,RRAB,6362.0615,6155.801,-1.0,1.1349368
4302527984629947136,0.07870185,0.10830346,0.7437905,0.011821168,0.023739811,0.03364318,RRAB,RRAB,5538.4683,5160.215,1.8377852,13.942677
6372649414680506496,0.4527713,0.015793476,0.28166434,0.1318731,0.03386288,0.0840349,RRAB,RRC,7005.8955,6517.24,-0.41099167,-0.31513405
4687318915043892224,0.15341309,0.098426655,0.56206334,0.04509038,0.05259002,0.08841649,RRC,RRAB,-1.0,6592.841,-1.0,3.7418652
6498215120040749824,0.046113357,0.06391918,0.82702696,0.0006796865,0.016556084,0.04570471,RRAB,RRAB,6669.038,6212.3926,6.0263734,2.3159566
5266063146839106176,0.22163509,0.073451474,0.59295475,0.044281162,0.023382528,0.044295035,MIRA_SR,RRAB,6343.4834,5681.384,-1.0,4.4909296
1826638978171021312,0.16428466,0.83200276,0.00070170214,0.0004719612,0.0008483846,0.0016906231,MIRA_SR,MIRA_SR,3409.1045,3511.902,-1.0,93.014984
5914146567611334272,0.14809215,0.8507267,0.00022763325,0.00014183937,0.000290401,0.00052118493,MIRA_SR,MIRA_SR,-1.0,3628.6365,-1.0,99.39102
5850351189280501376,0.24346939,0.07315647,0.5716178,0.05890699,0.020326016,0.032523315,RRAB,RRAB,7263.0303,5502.1714,-1.0,7.018921
2472137790658922624,0.15642945,0.8290321,0.002695812,0.002173185,0.004427686,0.0052417703,MIRA_SR,MIRA_SR,-1.0,3905.0132,104.713165,81.84752
