Prob_RRAB,Prob_RRC,Prob_MIRA_SR,Prob_CEP,Prob_T2CEP,Prob_DSCT_SXPHE,Class,Pred,True_T_eff,Pred_T_eff,True_Radius,Pred_Radius
4334616578652770560,0.20243713,0.620278,0.079442926,0.0073486944,0.05316682,0.037326347,RRC,RRC,4832.5176,5070.577,2.6503153,9.073923
4657598673401344256,0.09835723,0.10960176,0.045153897,0.5199341,0.1055064,0.12144661,DSCT_SXPHE,CEP,4540.3945,4897.3184,-1.0,15.614475
4688428670174758912,0.43199995,0.25728112,0.035019513,0.17308591,0.04230247,0.060310975,CEP,RRAB,6650.452,6663.121,1.126049,7.733176
5986755296184193152,0.0855198,0.38250655,0.06565147,0.20380102,0.13111027,0.13141085,RRC,RRC,4928.356,5116.2905,2.8523502,10.891323
1368816526892394880,0.014781166,0.051422294,0.024964469,0.5908277,0.07653232,0.24147205,T2CEP,CEP,7185.339,6505.165,-0.75757885,3.0940042
6691311489551720704,0.4121603,0.39540154,0.052069876,0.015739333,0.06440957,0.060219385,RRAB,RRAB,6439.1426,6324.269,6.6600137,6.0497737
4692123677775763200,0.19336247,0.40208036,0.03786475,0.20900804,0.053704865,0.10397951,RRC,RRC,-1.0,8030.5625,-1.0,2.207807
2057642522830801792,0.1556099,0.0002716474,0.843312,2.0232577e-05,0.00023153434,0.0005545752,RRAB,MIRA_SR,-1.0,3352.8574,-1.0,59.73873
1467699662027109376,0.03517024,0.252908,0.05229362,0.02469933,0.15179043,0.48313838,DSCT_SXPHE,DSCT_SXPHE,7562.914,7455.279,-1.0,-1.5787544
4805381729149904512,0.03751093,0.07666552,0.02514573,0.71179765,0.047468495,0.101411715,DSCT_SXPHE,CEP,7376.2285,6709.302,-1.0,3.3738985
4690506261811911936,0.033393677,0.10763268,0.050569803,0.37272727,0.13674968,0.29892686,CEP,CEP,7496.447,6410.4824,-0.6524191,4.293686
2825675103052088704,0.7146892,0.21755095,0.01959598,0.007439001,0.024454782,0.016270068,RRAB,RRAB,6684.3955,6389.507,1.1420522,5.200354
4728706770390527744,0.013008256,0.08995644,0.028124528,0.30022272,0.1410299,0.42765817,DSCT_SXPHE,DSCT_SXPHE,7917.3164,6980.5635,1.771162,0.8626356
3143655274557006336,0.07962573,0.6082505,0.051875606,0.0029725828,0.09258076,0.16469482,MIRA_SR,RRC,-1.0,7248.948,-0.91033554,0.082053185
5003145937834153984,0.8638753,0.08539412,0.022152368,0.0037927104,0.008165162,0.016620338,RRAB,RRAB,-1.0,6735.084,-1.0,-0.965785
5793303715673254528,0.02553942,0.06844461,0.010731366,0.807189,0.03830509,0.049790613,RRC,CEP,6500.6904,6305.3555,1.3400869,7.490386
6900592395341665024,0.51149803,0.33621192,0.030303305,0.0011681154,0.039652947,0.081165604,T2CEP,RRAB,-1.0,7478.048,-1.0,1.1250558
6379685086506532096,0.17931026,0.32942787,0.0533918,0.3046019,0.05679687,0.07647131,RRAB,RRC,6326.998,6513.0044,6.6896205,1.8606443
6909897454872045696,0.037702907,0.27914292,0.08262938,0.012974541,0.26257387,0.32497638,RRAB,DSCT_SXPHE,6226.168,6603.172,1.8181701,4.2661486
4650570766844860288,0.13240604,0.0018149756,0.8472648,0.0007858811,0.005228211,0.012500047,RRAB,MIRA_SR,3154.6953,3579.693,15.388217,52.635147
6465949710804288768,0.62102026,0.21183546,0.026675636,0.0037941555,0.032614302,0.104060225,DSCT_SXPHE,RRAB,-1.0,7544.2285,-1.0,3.5932891
4497429516017290112,0.79997224,0.14345276,0.011557271,0.006701075,0.02554531,0.012771309,RRAB,RRAB,5852.7974,6207.6646,1.3610902,5.2542953
6372649414680506496,0.10139636,0.21058492,0.041126154,0.4560251,0.0723325,0.11853494,MIRA_SR,CEP,6993.8066,6489.989,-0.34358358,3.8504627
1762768244590925696,0.1457195,0.5579509,0.07818872,0.003513144,0.09731745,0.11731027,RRC,RRC,7022.8247,6942.493,-1.0,-1.1956806
4529741620139099008,0.002360907,0.04809054,0.01487327,0.02852894,0.12914662,0.77699983,DSCT_SXPHE,DSCT_SXPHE,7266.747,6565.949,3.086391,1.7591529
4248882163781972736,0.029523715,0.09178649,0.085192256,0.18059435,0.27868152,0.3342216,DSCT_SXPHE,DSCT_SXPHE,4587.219,4518.175,36.571686,28.510075
5850075864770955904,0.12201592,0.0012411982,0.8734852,0.00012870869,0.00085287704,0.0022760888,MIRA_SR,MIRA_SR,3440.2917,3747.7869,44.459602,95.88825
4687235558343426176,0.07188334,0.06942573,0.010174673,0.7530217,0.043453116,0.052041367,CEP,CEP,6495.713,6005.582,1.1670566,9.543829
4320746449982562944,0.30546573,0.11747516,0.39273152,0.043207444,0.08156417,0.059555996,MIRA_SR,MIRA_SR,4431.93,4170.942,1.6798983,25.106579
4663494563983526272,0.007933526,0.017321898,0.019283215,0.7266618,0.041667257,0.1871323,CEP,CEP,6276.084,5925.8,3.676494,1.9797463
6253657856844153344,0.39820328,0.25638407,0.029004142,0.23664862,0.045846533,0.033913273,RRC,RRAB,-1.0,6339.045,-1.0,5.936671
4657194534178101248,0.22795454,0.09796385,0.08788985,0.4473914,0.053304534,0.08549583,DSCT_SXPHE,CEP,4772.667,4974.977,3.4587479,12.031893
5274214651168371456,0.404071,0.16488005,0.034448024,0.2951706,0.038275465,0.06315484,RRAB,RRAB,6653.4473,6586.459,-1.0,7.0523925
2074503739828057728,0.08662775,8.891591e-05,0.9125388,7.6146016e-06,0.0001044533,0.0006324517,MIRA_SR,MIRA_SR,-1.0,3237.365,-1.0,84.97328
4660505919590243200,0.004488354,0.013140858,0.013349072,0.68713945,0.043919563,0.23796268,CEP,CEP,6159.6006,5817.4287,2.0407605,2.5364938
4657120553418241920,0.01876362,0.04802699,0.0321028,0.611124,0.06867016,0.22131246,CEP,CEP,-1.0,6132.617,-1.0,3.9727778
5989763452589048064,0.8317146,0.11230007,0.018852266,0.0023495688,0.012662095,0.022121472,RRAB,RRAB,4989.476,5768.3594,2.9193616,3.14544
4651879838554274944,0.039191335,0.061183434,0.012776786,0.7788518,0.044425942,0.0635707,DSCT_SXPHE,CEP,5526.627,5471.6484,2.6783566,9.558857
4658560088909791104,0.24768451,0.18365525,0.02746044,0.45954219,0.042411968,0.039245706,RRC,CEP,-1.0,6618.5137,-1.0,6.742732
6666175206333759488,0.76530653,0.17841172,0.015427053,0.0039424743,0.020976493,0.01593572,RRAB,RRAB,6492.7183,6522.383,-1.0,4.85863
5412763836505902720,0.5537777,0.24473883,0.081278265,0.047849298,0.04111195,0.031244026,MIRA_SR,RRAB,5666.837,5339.474,-1.0387402,7.5286717
4296131958035802112,0.11812783,0.0021634228,0.8723382,0.00026073548,0.0020366833,0.0050731855,MIRA_SR,MIRA_SR,3947.0671,3507.3416,45.90185,75.558525
6043770196736021888,0.03105992,0.2078656,0.062443305,0.013192391,0.23217194,0.4532668,DSCT_SXPHE,DSCT_SXPHE,7638.786,6909.4146,-1.0,2.5459094
6408100177820091648,0.12116629,0.6181276,0.06983762,0.005044664,0.061052077,0.12477181,T2CEP,RRC,7364.173,7276.322,-1.0,1.3812976
2119079109425208192,0.37769663,0.28235626,0.03504757,0.2167502,0.04760463,0.040544737,RRC,RRAB,6849.836,6880.208,-1.0,3.9484634
4663759408825250048,0.03750792,0.06544637,0.02886606,0.77204454,0.027023928,0.069111206,CEP,CEP,5891.7314,5462.7188,3.356438,2.170815
6496605194499316096,0.391059,0.40714875,0.040543012,0.0047828713,0.049750093,0.10671631,MIRA_SR,RRC,-1.0,7496.2744,-1.0,1.7993665
5928266809530202624,0.12018371,0.00024063574,0.8788179,1.2989491e-05,0.00017635283,0.00056838803,MIRA_SR,MIRA_SR,-1.0,3824.4255,-1.0,111.2326
6689684693378486400,0.030584823,0.16046806,0.045172036,0.05424725,0.23466496,0.4748629,RRC,DSCT_SXPHE,7656.756,7226.6514,2.1152215,2.6723113
2820926999527346944,0.13145733,0.16159026,0.3697644,0.06443588,0.11095286,0.16179922,DSCT_SXPHE,MIRA_SR,3367.3914,4090.2524,36.71448,38.584545
5881634734658702464,0.13957024,0.000104920175,0.86015594,3.0300102e-06,4.9351795e-05,0.000116416595,MIRA_SR,MIRA_SR,-1.0,3848.942,-1.0,73.30925
1848311108225953536,0.11987793,0.0032143372,0.86998296,0.0005562214,0.0020486882,0.0043198,MIRA_SR,MIRA_SR,3605.741,4153.731,-1.0,59.214626
2035303573328123904,0.13019188,0.000373802,0.8664192,6.847739e-05,0.00068489375,0.0022618107,RRAB,MIRA_SR,3054.961,2890.879,78.233505,63.532146
4705235560096105472,0.41104642,0.22548705,0.029982608,0.24311239,0.050506294,0.0398652,RRAB,RRAB,-1.0,6330.574,-1.0,7.8654838
1646799214154113664,0.07176785,0.100886285,0.013985192,0.7430349,0.033414867,0.03691088,RRAB,CEP,6178.2485,5953.0835,3.0893912,8.3248625
4685428309095990272,0.53112173,0.21622728,0.034949373,0.11653525,0.042398196,0.05876822,CEP,RRAB,6723.672,6328.509,-1.0,8.107991
5793577936443716224,0.21865836,0.18511501,0.025226,0.4606493,0.03874876,0.07160249,RRAB,CEP,7171.574,7233.0884,1.523119,6.7125545
5878388529664102016,0.08885795,0.024824329,0.6642502,0.029245146,0.079255976,0.11356639,CEP,MIRA_SR,3834.201,3632.7917,76.68212,54.512066
4609460851709261440,0.064037524,0.12419252,0.023209067,0.6768102,0.0388147,0.072936006,MIRA_SR,CEP,7392.039,6736.8457,1.193953,3.8462782
4687513910877143296,0.429054,0.22060615,0.033949405,0.2107438,0.043076027,0.06257061,CEP,RRAB,6602.8,6512.4053,1.5551243,5.9641438
4688853081691593472,0.07915571,0.08398858,0.0122235,0.7403521,0.04126019,0.043019984,CEP,CEP,5541.3223,5544.0327,2.4632826,10.888126
4358180525881147264,0.138105,0.32202375,0.19919586,0.07557247,0.11301644,0.15208653,DSCT_SXPHE,RRC,3713.4536,4250.7666,0.86288404,29.07595
4661343025910233600,0.073638245,0.07356119,0.008679577,0.7764069,0.033444505,0.034269616,CEP,CEP,6242.6797,5847.0186,3.3294334,10.340847
6075457159794675712,0.12463532,0.0019211804,0.86564255,0.00032736105,0.0022678103,0.0052058236,MIRA_SR,MIRA_SR,3506.1074,3722.4275,77.684395,96.7121
5857685138049144064,0.1019623,0.0006715907,0.8948187,7.4487616e-05,0.0006235541,0.0018493596,RRAB,MIRA_SR,3063.691,3489.348,132.28084,91.36788
5389413443646199680,0.114325054,0.57613486,0.069337994,0.056531932,0.08835493,0.09531519,RRC,RRC,7077.7324,6810.702,1.653141,2.7241907
1550569372377286528,0.24986608,0.56712705,0.05610799,0.015630227,0.054749772,0.056518883,RRC,RRC,7113.672,6731.5215,1.4171,2.5830765
5928867383392569216,0.21255772,0.46128845,0.09843174,0.03906923,0.09105767,0.09759517,DSCT_SXPHE,RRC,4068.0398,4749.6924,49.978916,11.844325
6681514703507008896,0.5263349,0.2762006,0.085835196,0.024887087,0.04940433,0.037337888,T2CEP,RRAB,4407.754,4970.034,4.1575775,11.116169
519558104989483136,0.12361743,0.0003502637,0.8750195,2.279605e-05,0.00022878822,0.0007612425,MIRA_SR,MIRA_SR,-1.0,3794.4597,-1.0,111.01936
6441893732126233088,0.19540043,0.59551686,0.0757438,0.018739715,0.054366287,0.060232952,MIRA_SR,RRC,6769.4707,6730.759,0.4013853,2.3983521
4657229233319361024,0.11604115,0.122073434,0.0358523,0.6194616,0.040436007,0.066135466,CEP,CEP,5492.405,5793.129,-1.0,6.018258
4626391234831218304,0.11812037,0.14891943,0.05262334,0.5382331,0.055552803,0.08655096,RRC,CEP,-1.0,5458.845,-1.0,6.7902565
4661713320780909952,0.04114939,0.036364455,0.18904598,0.2981047,0.11341243,0.32192305,DSCT_SXPHE,DSCT_SXPHE,4711.292,3919.638,12.83119,12.576851
4659622255813653632,0.22075449,0.15439145,0.03702507,0.4862298,0.042900033,0.05869908,CEP,CEP,6272.756,6195.997,-1.0,6.5238605
5859656214454315776,0.12046734,0.0009637285,0.8734969,0.00018090024,0.0014929995,0.0033981528,MIRA_SR,MIRA_SR,3515.7378,3603.3066,138.14594,85.4036
5365121688438047360,0.1479365,0.00030888207,0.84961736,3.4991743e-05,0.0005541418,0.0015482157,RRAB,MIRA_SR,-1.0,3987.9006,-1.0,73.49217
6034125486906049280,0.07358484,0.5295219,0.12503445,0.014138831,0.14333193,0.114388056,RRC,RRC,5804.5454,5941.2324,3.3834429,6.36077
4657052624269839872,0.13691211,0.0010545785,0.85682887,0.00014674032,0.0015371063,0.0035205493,MIRA_SR,MIRA_SR,3479.0066,3564.972,33.929768,75.26569
5590678325558471296,0.0068306928,0.02946755,0.009377006,0.6189784,0.1318382,0.20350821,MIRA_SR,CEP,5676.361,5991.6436,0.8496952,9.579992
4654682424947230592,0.12681471,0.14530554,0.07802277,0.45234746,0.07130752,0.12620209,CEP,CEP,5204.291,5366.503,6.0449066,7.120493
2096921785463679232,0.05524799,0.09194198,0.019157456,0.7187929,0.05030283,0.06455686,RRAB,CEP,5959.118,5935.933,4.717675,9.544842
5934912017262007168,0.09280553,0.00058118236,0.9049956,2.1431213e-05,0.00021322908,0.0013830351,RRAB,MIRA_SR,-1.0,4011.346,-1.0,106.970505
5380901368219749632,0.57310545,0.28447816,0.057480007,0.008012781,0.030754333,0.046169296,RRAB,RRAB,6246.1343,6131.9736,1.3420868,1.0314655
1862634789813130496,0.10316672,0.15362571,0.326778,0.104462035,0.14808767,0.16387987,RRC,MIRA_SR,5853.796,3813.9924,3.2694228,21.83964
4231507268713348096,0.37646994,0.42221385,0.06181257,0.0053395308,0.0617138,0.07245037,T2CEP,RRC,6596.9854,6580.7656,-1.0,4.0267954
4523576830237316480,0.11681365,0.062670596,0.5473737,0.039169617,0.10011779,0.13385461,MIRA_SR,MIRA_SR,3887.3164,3799.6492,59.9413,45.216717
5711469023722249216,0.09503317,0.00047403606,0.90332484,1.8279456e-05,0.0002714026,0.0008782679,MIRA_SR,MIRA_SR,-1.0,3226.622,-1.0,87.98512
5893788220810031872,0.21819209,0.27329186,0.200959,0.05409815,0.09968802,0.15377086,CEP,RRC,3558.7676,4235.504,-1.0,22.992188
4657701271590647424,0.14749254,0.07692069,0.1274368,0.5093784,0.055010602,0.083760984,T2CEP,CEP,4802.5684,4598.7256,-1.0,9.3971615
5767356306401855488,0.19245,0.2633227,0.027476996,0.42946714,0.0446727,0.042610478,RRC,CEP,7612.081,6720.7197,1.4421043,6.3402824
3942778465899541120,0.4403171,0.38881794,0.051016554,0.003783273,0.03323269,0.08283244,T2CEP,RRAB,-1.0,7455.614,-1.0,-2.2605572
4655264680774958208,0.31802312,0.17450298,0.03605083,0.38077262,0.03366356,0.056986846,RRAB,CEP,-1.0,6404.598,-1.0,4.2506638
2924804941112026240,0.11980325,0.0073521268,0.8243684,0.0028365243,0.016207987,0.02943171,MIRA_SR,MIRA_SR,3503.758,3394.725,71.49931,64.775024
4657222228132841216,0.020747874,0.049719162,0.013685404,0.76308674,0.056894243,0.09586656,CEP,CEP,5075.309,5645.6987,-1.0,8.178589
4652160763789048192,0.12753469,0.1281768,0.04095513,0.5680978,0.051463116,0.08377251,RRAB,CEP,-1.0,5935.731,-1.0,5.9826097
4689013404258700032,0.07014349,0.07244458,0.011105145,0.77343196,0.034098495,0.03877635,CEP,CEP,-1.0,5859.046,-1.0,7.7667723
5934907997172164992,0.0438985,0.08656353,0.21009713,0.09860807,0.29039434,0.27043843,DSCT_SXPHE,T2CEP,3938.8137,4107.392,13.171452,33.17038
4689420047404258048,0.096488416,0.09460725,0.009652156,0.72792286,0.03496493,0.03636431,RRC,CEP,-1.0,6423.582,-1.0,7.5569925
4663581047442685696,0.3733086,0.42944217,0.039569017,0.04784654,0.04180246,0.068031244,RRC,RRC,-1.0,6797.791,-1.0,2.3117456
5261578724240760960,0.18037349,0.0031306264,0.79724646,0.0031529148,0.0048417505,0.0112547185,RRAB,MIRA_SR,3009.6836,3773.8606,52.748474,30.891312
5345762454076681472,0.15585594,0.5882678,0.08967858,0.019794937,0.08256802,0.063834704,RRC,RRC,5800.885,5968.6504,3.9325385,5.017355
4621955938067605760,0.30719566,0.2425876,0.03184678,0.3377589,0.040477436,0.040133566,RRAB,CEP,-1.0,6967.699,-1.0,6.2619257
4590942735137457408,0.6869175,0.20649348,0.031092376,0.008404966,0.027782192,0.0393095,RRC,RRAB,6241.4336,6040.4956,-1.0774832,3.542862
4655254372837286400,0.032385875,0.07106352,0.03157814,0.6557163,0.06611683,0.14313932,T2CEP,CEP,7755.589,5999.8394,1.5321202,3.6256838
5240593067389942528,0.24120462,0.0010433438,0.75632256,9.2673996e-05,0.00041052382,0.00092628575,MIRA_SR,MIRA_SR,-1.0,3282.2114,-1.0,44.550213
2032190752848280192,0.09752468,0.0014844746,0.8934297,0.00027057208,0.0018137108,0.0054768696,RRAB,MIRA_SR,-1.0,3283.6248,-1.0,76.94409
4658294286317032320,0.07904403,0.0903432,0.008335435,0.7494952,0.036076967,0.036705166,CEP,CEP,5959.617,5812.295,2.7563338,10.907574
4125831174651913472,0.78993505,0.16214831,0.018009571,0.0013999316,0.017054617,0.011452456,RRAB,RRAB,6744.294,6031.5977,-1.0,4.6875668
4690558900961068288,0.016567124,0.05000941,0.00956152,0.81947035,0.041453388,0.06293816,CEP,CEP,5548.135,5555.753,1.9378152,8.359014
2036053440234669056,0.10999098,0.00047018667,0.88819355,2.25674e-05,0.0003579821,0.0009647987,MIRA_SR,MIRA_SR,-1.0,3105.4375,-1.0,90.37907
4662231259473004288,0.8326949,0.10148552,0.026579969,0.0041246708,0.011569812,0.02354512,RRC,RRAB,-1.0,6695.298,-1.0,-2.1803646
5925265589430444032,0.13116011,0.002061591,0.86183745,0.00018667884,0.0014819261,0.003272208,RRAB,MIRA_SR,3309.5295,3574.967,-1.0,81.23894
4518882980754388352,0.80478716,0.13411489,0.021958858,0.002743773,0.01351551,0.022879882,RRAB,RRAB,5121.6104,5404.078,2.9103603,5.1863604
4656206927866756352,0.42831567,0.38023862,0.03231747,0.044612378,0.032760657,0.08175515,RRC,RRAB,-1.0,7423.5195,-1.0,-0.4435897
4655722077595827200,0.08003446,0.08680313,0.009758289,0.75911975,0.031936657,0.03234772,MIRA_SR,CEP,-1.0,5975.8853,-1.0,8.619486
2994621077616420608,0.14775997,0.006402506,0.81464356,0.0017894764,0.011026858,0.018377671,MIRA_SR,MIRA_SR,3539.6724,3148.3235,74.029755,70.37822
206878167946333952,0.11562425,0.00059847615,0.88233924,3.38375e-05,0.00030618682,0.0010979736,MIRA_SR,MIRA_SR,-1.0,3485.7576,-1.0,104.121475
1822913656639197440,0.1154534,0.0006363104,0.881559,6.0155522e-05,0.0005393517,0.0017517778,RRAB,MIRA_SR,-1.0,3577.9714,-1.0,100.35839
3938654442597820160,0.86259794,0.08997479,0.019101549,0.0009332712,0.0069249873,0.020467531,RRAB,RRAB,6468.634,6949.8516,-1.0,-1.1773024
6129186749671378432,0.60398656,0.24729988,0.03492482,0.048276007,0.041331906,0.02418085,RRAB,RRAB,6426.829,6027.1196,1.4571066,7.5556245
4688846926975030528,0.46281087,0.22952318,0.037066344,0.17918043,0.05258823,0.038830973,RRC,RRAB,-1.0,6042.0947,-1.0,9.758187
5278461686632181760,0.27317825,0.19578011,0.038617294,0.38601112,0.041219935,0.06519331,RRAB,CEP,6412.853,6171.529,-1.0,4.7535295
4657464185054275456,0.26816183,0.2634979,0.028207392,0.34514686,0.03407535,0.06091063,DSCT_SXPHE,CEP,-1.0,7276.3027,-1.0,3.2211227
1526634619147763968,0.36692294,0.4782617,0.0510301,0.007988482,0.04908886,0.046707943,RRC,RRC,6672.8223,6942.9927,2.89753,3.0512147
5264536749821785472,0.428594,0.31105608,0.046205938,0.08233301,0.05451331,0.07729767,RRC,RRAB,-1.0,7114.0757,-1.0,5.003812
4664990754460061440,0.3452941,0.38102168,0.03294463,0.1514241,0.035351824,0.053963766,RRC,RRC,-1.0,6968.8433,-1.0,1.3039036
198914886263715328,0.11894304,0.0016506843,0.8752739,0.00016272957,0.0011015808,0.0028681066,RRAB,MIRA_SR,3252.874,3776.0972,41.86827,101.19962
4687504530677873920,0.19738284,0.14695856,0.018772313,0.5472729,0.04600533,0.043608084,CEP,CEP,6498.708,6450.126,3.9795465,9.231181
5833469700121728384,0.13921332,0.00034334752,0.8596293,1.06075095e-05,0.00018072165,0.0006227012,MIRA_SR,MIRA_SR,-1.0,4089.2441,-1.0,100.545845
4658007657392175616,0.027938154,0.05042557,0.037469313,0.69859576,0.059078082,0.12649308,CEP,CEP,5610.3984,5283.9287,0.5054374,5.3912077
6027806662282358912,0.623119,0.30059502,0.026654229,0.0030447692,0.030671665,0.01591528,RRAB,RRAB,6991.877,5336.461,1.4881129,8.86602
4655068589771590784,0.41828874,0.24663103,0.031142296,0.22679287,0.038358565,0.038786527,RRAB,RRAB,-1.0,6701.3936,-1.0,6.283709
4375120529732443776,0.31568214,0.47396848,0.05556598,0.049083184,0.061943498,0.04375674,RRC,RRC,6268.9473,5902.006,-0.26277733,5.219161
1223633678666781568,0.09333583,0.6178733,0.0780054,0.0031976744,0.0707161,0.13687162,RRC,RRC,7221.4897,7477.831,1.7321553,1.4278259
5282734010863362688,0.15117705,0.13750345,0.027547998,0.5219569,0.08065467,0.08115998,RRAB,CEP,-1.0,5625.451,-1.0,10.218783
175420693597933440,0.12659557,0.0011934424,0.86705804,0.0002336765,0.0013463476,0.0035729136,RRAB,MIRA_SR,3570.093,3637.3184,117.33166,87.59092
6631325463737438208,0.6100462,0.27653757,0.02918752,0.020400867,0.03629861,0.027529202,RRAB,RRAB,6309.0283,6097.836,-1.0,5.0382795
5245193527101759232,0.13037792,0.00031897062,0.8668616,4.997026e-05,0.00069286115,0.0016986597,MIRA_SR,MIRA_SR,-1.0,3673.6047,-1.0,74.97644
1322085148112348032,0.64592576,0.21049981,0.030173508,0.009212406,0.032483924,0.071704604,RRC,RRAB,6282.8447,6250.0776,4.5280495,9.089832
4663627020763837824,0.0054571386,0.013667896,0.0170203,0.651524,0.04941856,0.26291203,CEP,CEP,6375.8193,5683.1665,3.9785466,2.992869
4655395252087566592,0.0304934,0.0893743,0.05971035,0.3994824,0.11830788,0.30263165,CEP,CEP,5983.577,6068.795,3.8755286,4.6184115
3032202999233690880,0.11819132,0.00038781387,0.8796796,3.2056247e-05,0.00041439958,0.0012947641,RRAB,MIRA_SR,-1.0,3523.018,-1.0,94.7759
6559310067753795840,0.75295734,0.16488896,0.01887356,0.0051299115,0.02845049,0.02969973,RRAB,RRAB,-1.0,6869.8916,-1.0,3.128224
1818321859857044480,0.102495626,0.63704944,0.08242263,0.0029398445,0.06811112,0.10698142,RRC,RRC,-1.0,6882.5156,-1.0,2.2478523
4660567182985993088,0.005508827,0.013585923,0.017980449,0.618609,0.056204285,0.2881115,CEP,CEP,5574.5103,5550.4673,0.8419466,3.0744886
5805249462827861632,0.016190408,0.09790745,0.02059918,0.23005705,0.20428616,0.4309597,DSCT_SXPHE,DSCT_SXPHE,-1.0,7176.3193,-1.0,3.9632204
4651938108347517184,0.110291734,0.1112024,0.013143389,0.69287485,0.034919135,0.037568595,RRC,CEP,-1.0,6431.7935,-1.0,6.377564
5852071684540509568,0.1585392,0.0003272484,0.83974,1.593746e-05,0.00031081657,0.0010668545,RRAB,MIRA_SR,-1.0,4078.6482,-1.0,92.13641
4743270282936408192,0.15566204,0.48458123,0.055209313,0.11979089,0.06879918,0.11595734,RRC,RRC,7361.254,6787.285,-1.0,0.103048325
5937610798584909952,0.11208617,0.0006253648,0.88585186,3.541358e-05,0.00030202675,0.0010991943,MIRA_SR,MIRA_SR,-1.0,3647.3425,-1.0,105.63431
2553924512118932224,0.19963259,0.52503455,0.088998325,0.01567191,0.07191361,0.09874902,T2CEP,RRC,-1.0,6532.4883,-1.0,3.6236124
5637745910080229120,0.0213402,0.15345193,0.055372227,0.018368399,0.24009961,0.5113676,DSCT_SXPHE,DSCT_SXPHE,7083.7217,6992.2354,1.9867964,2.0582561
4690794338162571264,0.040910598,0.06500777,0.03328045,0.7208782,0.044912815,0.095010154,CEP,CEP,6019.017,5659.474,1.8771806,6.7623835
5993982076872110080,0.11688661,0.00054069207,0.88165957,1.8023171e-05,0.00024535003,0.0006498008,RRAB,MIRA_SR,-1.0,3245.9663,-1.0,84.0831
5969280620454752384,0.13364857,0.0036968847,0.8396833,0.0016456002,0.0072250348,0.01410067,MIRA_SR,MIRA_SR,3880.6677,3575.5894,105.21919,74.74915
4659362148325899264,0.22572309,0.17329839,0.033801537,0.4553989,0.04501722,0.066760935,RRAB,CEP,-1.0,6418.093,-1.0,8.113289
