index,ID,Path,N,N_b,N_r,Class,T_eff,e_T_eff,E_T_eff,Lum,e_Lum,E_Lum,Radius,e_Rad,E_Rad,logg,e_logg,E_logg,Mass,e_Mass,E_Mass,rho,e_rho,E_rho
24613,4685772039628388480,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685772039628388480.dat,28,14,14,CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24592,2166861170366710272,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2166861170366710272.dat,25,13,12,CEP,4229.69,4031.19,4462.4946,275.13388,251.0605,299.20728,30.889269,27.750402,34.006207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5247,3463753930085726208,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3463753930085726208.dat,33,15,18,RRAB,6250.0,-1.0,-1.0,1.6304299999999998,-1.0,-1.0,1.089,-1.0,-1.0,4.4468,-1.0,-1.0,1.21,-1.0,-1.0,0.9368,-1.0,-1.0
3816,5279999284921573120,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5279999284921573120.dat,27,12,15,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16352,4655487538050721280,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655487538050721280.dat,22,11,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8109,6026821362505030144,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6026821362505030144.dat,29,15,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
714,2890102017675417984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2890102017675417984.dat,28,14,14,DSCT_SXPHE,-1.0,-1.0,-1.0,10.08745,-1.0,-1.0,1.906,-1.0,-1.0,4.1108,-1.0,-1.0,1.71,-1.0,-1.0,0.247,-1.0,-1.0
4555,4521184013757618432,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4521184013757618432.dat,45,22,23,RRAB,6410.0,-1.0,-1.0,9.80885,-1.0,-1.0,2.539,-1.0,-1.0,3.7392,-1.0,-1.0,1.29,-1.0,-1.0,0.0788,-1.0,-1.0
390,2663657799795501312,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2663657799795501312.dat,22,11,11,DSCT_SXPHE,7427.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18309,5994727202146131712,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5994727202146131712.dat,35,18,17,T2CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5037,6565105765342398080,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6565105765342398080.dat,29,13,16,RRAB,6876.0,6339.75,7174.42,3.5944300000000005,-1.0,-1.0,1.4280000000000002,-1.0,-1.0,4.2748,-1.0,-1.0,1.4,-1.0,-1.0,0.4809,-1.0,-1.0
9069,1830106219350139520,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1830106219350139520.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8014,5973371353421956096,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5973371353421956096.dat,24,11,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14127,5395163442781783680,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5395163442781783680.dat,56,29,27,RRC,7311.0,-1.0,-1.0,2.17896,-1.0,-1.0,0.92,-1.0,-1.0,4.7279,-1.0,-1.0,1.65,-1.0,-1.0,2.1184,-1.0,-1.0
6478,4539703813953248128,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4539703813953248128.dat,33,16,17,RRAB,6051.5234,5883.75,6581.57,10.55631,-1.0,-1.0,2.729,-1.0,-1.0,3.6595,-1.0,-1.0,1.24,-1.0,-1.0,0.061,-1.0,-1.0
18022,5242728490740579712,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5242728490740579712.dat,25,13,12,T2CEP,4434.3335,4391.11,4664.2573,45.20488,32.125412,58.284348,11.391702,10.296279,11.617073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16524,5841871270270421504,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5841871270270421504.dat,33,17,16,RRC,7189.0,-1.0,-1.0,2.56418,-1.0,-1.0,1.032,-1.0,-1.0,4.6173,-1.0,-1.0,1.61,-1.0,-1.0,1.4637,-1.0,-1.0
10285,4296312101801543168,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4296312101801543168.dat,35,18,17,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23931,4687418867523666304,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687418867523666304.dat,30,16,14,CEP,5857.6333,5580.0,6286.0,15.17255,-1.0,-1.0,3.127,-1.0,-1.0,3.5617,-1.0,-1.0,1.3,-1.0,-1.0,0.0425,-1.0,-1.0
22613,4688317546477243904,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688317546477243904.dat,24,12,12,CEP,6204.0,-1.0,-1.0,2.27107,-1.0,-1.0,1.304,-1.0,-1.0,4.2828,-1.0,-1.0,1.19,-1.0,-1.0,0.5361,-1.0,-1.0
24132,4687146330385320576,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687146330385320576.dat,34,17,17,CEP,6609.25,6213.3335,6982.0,11.65404,-1.0,-1.0,2.651,-1.0,-1.0,3.7216,-1.0,-1.0,1.35,-1.0,-1.0,0.0725,-1.0,-1.0
7657,64947984351499776,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/64947984351499776.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,129.73877,116.22541,130.96355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2909,5368865220598329472,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5368865220598329472.dat,44,22,22,DSCT_SXPHE,7063.75,6883.7427,7397.75,3.8534703,3.1230264,4.5839143,1.3107142,1.1950315,1.3801598999999998,4.4439,-1.0,-1.0,1.72,-1.0,-1.0,0.7779,-1.0,-1.0
2814,4688811227204245760,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688811227204245760.dat,26,14,12,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12604,4756214661544784896,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4756214661544784896.dat,22,11,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1250,6682339882688309376,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6682339882688309376.dat,36,19,17,DSCT_SXPHE,7438.0,-1.0,-1.0,1.62363,-1.0,-1.0,0.767,-1.0,-1.0,4.8986,-1.0,-1.0,1.7,-1.0,-1.0,3.7627,-1.0,-1.0
8710,3302296832300357888,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3302296832300357888.dat,39,19,20,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8983,5307902179935721088,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5307902179935721088.dat,42,21,21,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23723,4651503595077295744,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651503595077295744.dat,23,11,12,CEP,5782.75,5626.276999999999,5829.6665,16.87679,-1.0,-1.0,3.652,-1.0,-1.0,3.3775,-1.0,-1.0,1.16,-1.0,-1.0,0.0238,-1.0,-1.0
19757,4685829012392495232,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685829012392495232.dat,26,13,13,CEP,5922.5,5427.1426,7628.6665,14.89867,-1.0,-1.0,2.854,-1.0,-1.0,3.6824,-1.0,-1.0,1.43,-1.0,-1.0,0.0615,-1.0,-1.0
7640,5953242387944100352,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5953242387944100352.dat,26,13,13,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14547,3214855039068490112,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3214855039068490112.dat,50,26,24,RRC,6886.0,6678.0,7186.5,7.361330000000001,-1.0,-1.0,1.928,-1.0,-1.0,4.0381,-1.0,-1.0,1.48,-1.0,-1.0,0.2065,-1.0,-1.0
12600,6147546605285274752,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6147546605285274752.dat,29,16,13,RRC,7045.0,-1.0,-1.0,1.97939,-1.0,-1.0,0.944,-1.0,-1.0,4.6809,-1.0,-1.0,1.56,-1.0,-1.0,1.8521,-1.0,-1.0
14262,4659691280246136704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659691280246136704.dat,81,40,41,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17084,3733635858056664576,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3733635858056664576.dat,46,23,23,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16719,5224393962547545216,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5224393962547545216.dat,27,14,13,RRC,5761.5,5623.3335,5801.0,9.90566,-1.0,-1.0,2.176,-1.0,-1.0,3.9444,-1.0,-1.0,1.52,-1.0,-1.0,0.1474,-1.0,-1.0
16265,6126886777505842688,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6126886777505842688.dat,40,19,21,RRC,6795.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16685,6851450268598943872,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6851450268598943872.dat,28,14,14,RRC,7352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19275,4661294887934147712,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661294887934147712.dat,24,12,12,CEP,5624.8,5400.0,5818.0,41.69283,-1.0,-1.0,2.942,-1.0,-1.0,3.8292,-1.0,-1.0,-1.0,-1.0,-1.0,0.0836,-1.0,-1.0
5617,1635037463394798464,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1635037463394798464.dat,58,28,30,RRAB,6266.3335,6071.0,6615.0,12.44507,-1.0,-1.0,2.935,-1.0,-1.0,3.5997,-1.0,-1.0,1.25,-1.0,-1.0,0.0494,-1.0,-1.0
1056,4760345866019467136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4760345866019467136.dat,25,13,12,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7133,2068648423773665920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2068648423773665920.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16301,6031398388849746432,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6031398388849746432.dat,38,19,19,RRC,5362.25,5126.5,5431.0,19.74931,-1.0,-1.0,3.264,-1.0,-1.0,3.5689,-1.0,-1.0,1.44,-1.0,-1.0,0.0414,-1.0,-1.0
3165,6431167313298429696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6431167313298429696.dat,38,19,19,DSCT_SXPHE,7330.5,7195.6665,7442.5,6.135330000000001,-1.0,-1.0,1.5530000000000002,-1.0,-1.0,4.2731,-1.0,-1.0,1.65,-1.0,-1.0,0.4403,-1.0,-1.0
14944,4326033756527034624,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4326033756527034624.dat,64,32,32,RRC,6977.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6274,4619160434050440704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4619160434050440704.dat,25,12,13,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21330,4661365634620198656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661365634620198656.dat,26,13,13,CEP,5338.0,5119.34,5431.0,25.34645,-1.0,-1.0,3.803,-1.0,-1.0,3.4239,-1.0,-1.0,1.4,-1.0,-1.0,0.0255,-1.0,-1.0
22784,5266299649220539264,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5266299649220539264.dat,26,13,13,CEP,6515.9053,6315.0,7067.62,18.93285,-1.0,-1.0,3.454,-1.0,-1.0,3.4819,-1.0,-1.0,1.32,-1.0,-1.0,0.032,-1.0,-1.0
14054,4690893461707732480,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690893461707732480.dat,27,13,14,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8447,4658845760099129984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658845760099129984.dat,22,11,11,MIRA_SR,3572.0,3305.0,3761.02,-1.0,-1.0,-1.0,17.706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12667,5994956995764539008,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5994956995764539008.dat,33,17,16,RRC,6553.0,-1.0,-1.0,2.64271,-1.0,-1.0,1.261,-1.0,-1.0,4.37,-1.0,-1.0,1.36,-1.0,-1.0,0.6779,-1.0,-1.0
21789,4658209276130529792,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658209276130529792.dat,24,12,12,CEP,5831.0,5347.533,6871.8335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5023,5266335860080875136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5266335860080875136.dat,29,14,15,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23960,4662220126925203200,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4662220126925203200.dat,71,36,35,CEP,5479.0,5374.87,5506.25,13.45184,-1.0,-1.0,3.424,-1.0,-1.0,3.4104,-1.0,-1.0,1.1,-1.0,-1.0,0.0274,-1.0,-1.0
0,6849008085771494784,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6849008085771494784.dat,24,12,12,DSCT_SXPHE,7797.0,7408.0,8203.0,13.54771,-1.0,-1.0,2.342,-1.0,-1.0,3.9111,-1.0,-1.0,1.63,-1.0,-1.0,0.1269,-1.0,-1.0
19334,5283026790187552640,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5283026790187552640.dat,23,12,11,CEP,6661.19,6340.0,7003.0,22.65982,-1.0,-1.0,3.732,-1.0,-1.0,3.4213,-1.0,-1.0,1.34,-1.0,-1.0,0.0258,-1.0,-1.0
495,6846924683035977600,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6846924683035977600.dat,27,12,15,DSCT_SXPHE,7538.0,-1.0,-1.0,1.58102,-1.0,-1.0,0.737,-1.0,-1.0,4.9434,-1.0,-1.0,1.74,-1.0,-1.0,4.3423,-1.0,-1.0
8871,5933576866615558144,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5933576866615558144.dat,29,15,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12544,4291138727794545920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4291138727794545920.dat,38,20,18,RRC,5860.0,5797.5,6287.275,8.83502,-1.0,-1.0,2.161,-1.0,-1.0,3.93,-1.0,-1.0,1.45,-1.0,-1.0,0.1436,-1.0,-1.0
23078,4660641331302809344,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4660641331302809344.dat,76,38,38,CEP,5370.0,5105.05,6015.04,-1.0,-1.0,-1.0,5.057,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13888,1966100822542294656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1966100822542294656.dat,27,13,14,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2889,1347335230781607296,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1347335230781607296.dat,24,12,12,DSCT_SXPHE,7436.0,-1.0,-1.0,1.7306400000000002,-1.0,-1.0,0.7929999999999999,-1.0,-1.0,4.8704,-1.0,-1.0,1.7,-1.0,-1.0,3.4136,-1.0,-1.0
14968,3054753643421610880,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3054753643421610880.dat,38,20,18,RRC,5919.3335,5786.0,6812.0,9.77079,-1.0,-1.0,2.393,-1.0,-1.0,3.8201,-1.0,-1.0,1.38,-1.0,-1.0,0.1007,-1.0,-1.0
11204,4520948997456637824,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4520948997456637824.dat,53,27,26,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9894,429617817625241344,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/429617817625241344.dat,38,20,18,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14921,6456610184161506048,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6456610184161506048.dat,26,14,12,RRC,7097.0,-1.0,-1.0,1.23617,-1.0,-1.0,0.735,-1.0,-1.0,4.9009,-1.0,-1.0,1.57,-1.0,-1.0,3.9471,-1.0,-1.0
4680,1433202549128885632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1433202549128885632.dat,23,12,11,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
263,4455529636137193984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4455529636137193984.dat,46,23,23,DSCT_SXPHE,7816.25,7539.3335,8042.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14342,4651984837597654272,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651984837597654272.dat,25,12,13,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3333,5819024625544525696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5819024625544525696.dat,27,14,13,DSCT_SXPHE,7491.0,-1.0,-1.0,1.94249,-1.0,-1.0,0.8270000000000001,-1.0,-1.0,4.8381,-1.0,-1.0,1.72,-1.0,-1.0,3.0358,-1.0,-1.0
20952,4655287603066512000,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655287603066512000.dat,31,16,15,CEP,5758.814,5549.75,6126.793000000001,-1.0,-1.0,-1.0,9.406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16028,6026621590640825344,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6026621590640825344.dat,23,12,11,RRC,5086.8,4920.41,5225.5576,8.399469999999999,-1.0,-1.0,2.0540000000000003,-1.0,-1.0,3.9831,-1.0,-1.0,1.48,-1.0,-1.0,0.1707,-1.0,-1.0
13946,4644240225560021632,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4644240225560021632.dat,28,14,14,RRC,7704.6665,7579.0,7930.0,24.50555,-1.0,-1.0,3.192,-1.0,-1.0,3.6368,-1.0,-1.0,1.61,-1.0,-1.0,0.0495,-1.0,-1.0
24257,430217566859722368,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/430217566859722368.dat,40,21,19,CEP,5573.75,5355.0,5925.9526,79.21153000000001,-1.0,-1.0,3.568,-1.0,-1.0,3.6968,-1.0,-1.0,-1.0,-1.0,-1.0,0.0509,-1.0,-1.0
7434,5826056792699851520,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5826056792699851520.dat,29,14,15,MIRA_SR,3572.0,3305.89,3783.47,-1.0,-1.0,-1.0,103.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21372,4685708478428328192,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685708478428328192.dat,29,14,15,CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24495,4661033891307784704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661033891307784704.dat,49,25,24,CEP,5872.0,5621.29,6398.0,28.43465,-1.0,-1.0,4.825,-1.0,-1.0,3.1242,-1.0,-1.0,1.13,-1.0,-1.0,0.0101,-1.0,-1.0
23770,4690567323378951936,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690567323378951936.dat,31,16,15,CEP,6254.0,5790.0,6703.0,2.476,-1.0,-1.0,1.294,-1.0,-1.0,4.3183,-1.0,-1.0,1.27,-1.0,-1.0,0.5867,-1.0,-1.0
11387,5338698190639112064,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5338698190639112064.dat,31,16,15,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7667,2051571702524798592,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2051571702524798592.dat,27,14,13,MIRA_SR,3401.7324,3280.6667,3648.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5875,6486308779205414784,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6486308779205414784.dat,40,20,20,RRAB,6651.0,-1.0,-1.0,1.60564,-1.0,-1.0,0.954,-1.0,-1.0,4.6248,-1.0,-1.0,1.4,-1.0,-1.0,1.6107,-1.0,-1.0
586,6415880489601153280,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6415880489601153280.dat,34,17,17,DSCT_SXPHE,7780.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16750,3959868759245750400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3959868759245750400.dat,23,12,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
