index,ID,Path,N,N_b,N_r,Class,T_eff,e_T_eff,E_T_eff,Lum,e_Lum,E_Lum,Radius,e_Rad,E_Rad,logg,e_logg,E_logg,Mass,e_Mass,E_Mass,rho,e_rho,E_rho
11275,5239844952782832384,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5239844952782832384.dat,24,12,12,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18677,4654901880588334720,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4654901880588334720.dat,24,12,12,T2CEP,5597.8447,5473.1577,5948.5474,-1.0,-1.0,-1.0,10.537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24345,4655051998304348800,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655051998304348800.dat,27,14,13,CEP,5835.91,5766.0,6142.04,13.32088,-1.0,-1.0,2.98,-1.0,-1.0,3.5969,-1.0,-1.0,1.28,-1.0,-1.0,0.0484,-1.0,-1.0
21924,4685817811113645696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685817811113645696.dat,26,13,13,CEP,6290.5,5935.3335,6808.6665,7.30002,-1.0,-1.0,2.271,-1.0,-1.0,3.8156,-1.0,-1.0,1.23,-1.0,-1.0,0.105,-1.0,-1.0
14823,4665706158572169088,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4665706158572169088.dat,23,11,12,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8273,5887051925396452736,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5887051925396452736.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
594,5407341423127834112,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5407341423127834112.dat,39,20,19,DSCT_SXPHE,7551.0,7162.0,7934.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15693,5913559054751953024,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5913559054751953024.dat,23,12,11,RRC,7343.0,7099.0,7744.0,66.36561999999999,-1.0,-1.0,4.981,-1.0,-1.0,3.2688,-1.0,-1.0,1.68,-1.0,-1.0,0.0136,-1.0,-1.0
10966,4687149972517505408,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4687149972517505408.dat,30,15,15,MIRA_SR,3615.7998,3299.0,3859.13,-1.0,-1.0,-1.0,22.674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
13042,4766369540471737600,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4766369540471737600.dat,26,14,12,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5247,3463753930085726208,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/3463753930085726208.dat,33,15,18,RRAB,6250.0,-1.0,-1.0,1.6304299999999998,-1.0,-1.0,1.089,-1.0,-1.0,4.4468,-1.0,-1.0,1.21,-1.0,-1.0,0.9368,-1.0,-1.0
3816,5279999284921573120,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5279999284921573120.dat,27,12,15,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16352,4655487538050721280,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4655487538050721280.dat,22,11,11,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8109,6026821362505030144,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6026821362505030144.dat,29,15,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
714,2890102017675417984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2890102017675417984.dat,28,14,14,DSCT_SXPHE,-1.0,-1.0,-1.0,10.08745,-1.0,-1.0,1.906,-1.0,-1.0,4.1108,-1.0,-1.0,1.71,-1.0,-1.0,0.247,-1.0,-1.0
4555,4521184013757618432,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4521184013757618432.dat,45,22,23,RRAB,6410.0,-1.0,-1.0,9.80885,-1.0,-1.0,2.539,-1.0,-1.0,3.7392,-1.0,-1.0,1.29,-1.0,-1.0,0.0788,-1.0,-1.0
20103,4690519906947148928,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690519906947148928.dat,23,12,11,CEP,5943.0,5506.895,6510.3335,14.75097,-1.0,-1.0,2.53,-1.0,-1.0,3.8306,-1.0,-1.0,1.58,-1.0,-1.0,0.0976,-1.0,-1.0
3081,6660224894220809984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6660224894220809984.dat,31,16,15,DSCT_SXPHE,7318.0,-1.0,-1.0,1.33217,-1.0,-1.0,0.718,-1.0,-1.0,4.9459,-1.0,-1.0,1.66,-1.0,-1.0,4.484,-1.0,-1.0
23405,4661902642940866944,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4661902642940866944.dat,63,32,31,CEP,6333.75,6085.0,6694.5,28.77547,-1.0,-1.0,2.741,-1.0,-1.0,3.8544,-1.0,-1.0,1.96,-1.0,-1.0,0.0951,-1.0,-1.0
12756,5915768179773972224,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5915768179773972224.dat,29,15,14,RRC,7001.6665,6784.075,7627.0,3.3333699999999995,-1.0,-1.0,1.164,-1.0,-1.0,4.5157,-1.0,-1.0,1.62,-1.0,-1.0,1.0273,-1.0,-1.0
1742,5801344547279017472,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5801344547279017472.dat,30,15,15,DSCT_SXPHE,7782.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8428,2075295182035061760,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2075295182035061760.dat,25,13,12,MIRA_SR,3780.0469,3453.3901,4285.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9069,1830106219350139520,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1830106219350139520.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3557,4445885957088116608,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4445885957088116608.dat,30,15,15,RRAB,6882.36,6580.59,7097.0,117.19514,91.84353,142.54674,7.614347500000001,7.160739,8.3287115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16350,4656821967182797696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4656821967182797696.dat,27,14,13,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6163,4657443534847615488,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657443534847615488.dat,23,12,11,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14929,4995758868962991104,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4995758868962991104.dat,46,22,24,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1754,6634529547997308288,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6634529547997308288.dat,25,13,12,DSCT_SXPHE,7765.75,7208.6665,8274.75,6.840292,5.373373,8.307211,1.4448513,1.2725656,1.6767955,4.2576,-1.0,-1.0,1.73,-1.0,-1.0,0.4076,-1.0,-1.0
11815,5541513388255463552,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5541513388255463552.dat,33,17,16,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10285,4296312101801543168,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4296312101801543168.dat,35,18,17,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11737,2164196538297400192,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2164196538297400192.dat,30,15,15,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7874,6058440598124792576,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6058440598124792576.dat,42,21,21,MIRA_SR,4025.8896,3523.9849,4601.1777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15321,6865185200353911808,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6865185200353911808.dat,35,18,17,RRC,7118.92,6837.5,7699.293000000001,25.18727,-1.0,-1.0,3.082,-1.0,-1.0,3.683,-1.0,-1.0,1.67,-1.0,-1.0,0.057,-1.0,-1.0
7657,64947984351499776,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/64947984351499776.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,129.73877,116.22541,130.96355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3757,6647932113705501696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6647932113705501696.dat,39,19,20,RRAB,6163.0,5575.17,6982.0,17.56891,-1.0,-1.0,3.4560000000000004,-1.0,-1.0,3.4614,-1.0,-1.0,1.26,-1.0,-1.0,0.0305,-1.0,-1.0
21469,4657978103667214976,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657978103667214976.dat,27,14,13,CEP,5873.0,5409.0,6304.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2909,5368865220598329472,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5368865220598329472.dat,44,22,22,DSCT_SXPHE,7063.75,6883.7427,7397.75,3.8534703,3.1230264,4.5839143,1.3107142,1.1950315,1.3801598999999998,4.4439,-1.0,-1.0,1.72,-1.0,-1.0,0.7779,-1.0,-1.0
20107,4662212327263926784,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4662212327263926784.dat,70,36,34,CEP,5763.75,5609.08,6665.0,25.84843,-1.0,-1.0,4.329,-1.0,-1.0,3.2516,-1.0,-1.0,1.22,-1.0,-1.0,0.015,-1.0,-1.0
18597,5836012389546677504,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5836012389546677504.dat,41,21,20,T2CEP,4095.545,4007.495,4177.7197,-1.0,-1.0,-1.0,24.618,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5334,1063853817148216192,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1063853817148216192.dat,40,21,19,RRAB,6267.6553,6072.0,6619.6665,20.90888,-1.0,-1.0,3.74,-1.0,-1.0,3.3995,-1.0,-1.0,1.28,-1.0,-1.0,0.0245,-1.0,-1.0
6650,6634334041088161920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6634334041088161920.dat,24,12,12,RRAB,6372.5,6225.0,6496.6,25.09293,-1.0,-1.0,3.71,-1.0,-1.0,3.4516,-1.0,-1.0,1.42,-1.0,-1.0,0.0278,-1.0,-1.0
23723,4651503595077295744,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4651503595077295744.dat,23,11,12,CEP,5782.75,5626.276999999999,5829.6665,16.87679,-1.0,-1.0,3.652,-1.0,-1.0,3.3775,-1.0,-1.0,1.16,-1.0,-1.0,0.0238,-1.0,-1.0
19757,4685829012392495232,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4685829012392495232.dat,26,13,13,CEP,5922.5,5427.1426,7628.6665,14.89867,-1.0,-1.0,2.854,-1.0,-1.0,3.6824,-1.0,-1.0,1.43,-1.0,-1.0,0.0615,-1.0,-1.0
8322,2164201795338017920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2164201795338017920.dat,31,15,16,MIRA_SR,3511.0066,3371.0,3726.26,-1.0,-1.0,-1.0,125.935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2526,6041461252374112896,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6041461252374112896.dat,35,18,17,DSCT_SXPHE,7270.93,7040.965,7636.0,6.05577,-1.0,-1.0,1.554,-1.0,-1.0,4.2699,-1.0,-1.0,1.64,-1.0,-1.0,0.4368,-1.0,-1.0
14262,4659691280246136704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4659691280246136704.dat,81,40,41,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1477,5265947599340145792,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5265947599340145792.dat,23,11,12,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16719,5224393962547545216,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5224393962547545216.dat,27,14,13,RRC,5761.5,5623.3335,5801.0,9.90566,-1.0,-1.0,2.176,-1.0,-1.0,3.9444,-1.0,-1.0,1.52,-1.0,-1.0,0.1474,-1.0,-1.0
16685,6851450268598943872,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6851450268598943872.dat,28,14,14,RRC,7352.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5617,1635037463394798464,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1635037463394798464.dat,58,28,30,RRAB,6266.3335,6071.0,6615.0,12.44507,-1.0,-1.0,2.935,-1.0,-1.0,3.5997,-1.0,-1.0,1.25,-1.0,-1.0,0.0494,-1.0,-1.0
1056,4760345866019467136,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4760345866019467136.dat,25,13,12,DSCT_SXPHE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7133,2068648423773665920,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2068648423773665920.dat,28,14,14,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3165,6431167313298429696,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6431167313298429696.dat,38,19,19,DSCT_SXPHE,7330.5,7195.6665,7442.5,6.135330000000001,-1.0,-1.0,1.5530000000000002,-1.0,-1.0,4.2731,-1.0,-1.0,1.65,-1.0,-1.0,0.4403,-1.0,-1.0
6274,4619160434050440704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4619160434050440704.dat,25,12,13,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18717,5253289093802878592,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5253289093802878592.dat,30,14,16,T2CEP,5018.0,4853.0,5085.6665,-1.0,-1.0,-1.0,25.723000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22784,5266299649220539264,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5266299649220539264.dat,26,13,13,CEP,6515.9053,6315.0,7067.62,18.93285,-1.0,-1.0,3.454,-1.0,-1.0,3.4819,-1.0,-1.0,1.32,-1.0,-1.0,0.032,-1.0,-1.0
14054,4690893461707732480,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4690893461707732480.dat,27,13,14,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8447,4658845760099129984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4658845760099129984.dat,22,11,11,MIRA_SR,3572.0,3305.0,3761.02,-1.0,-1.0,-1.0,17.706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12667,5994956995764539008,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5994956995764539008.dat,33,17,16,RRC,6553.0,-1.0,-1.0,2.64271,-1.0,-1.0,1.261,-1.0,-1.0,4.37,-1.0,-1.0,1.36,-1.0,-1.0,0.6779,-1.0,-1.0
23960,4662220126925203200,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4662220126925203200.dat,71,36,35,CEP,5479.0,5374.87,5506.25,13.45184,-1.0,-1.0,3.424,-1.0,-1.0,3.4104,-1.0,-1.0,1.1,-1.0,-1.0,0.0274,-1.0,-1.0
19334,5283026790187552640,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5283026790187552640.dat,23,12,11,CEP,6661.19,6340.0,7003.0,22.65982,-1.0,-1.0,3.732,-1.0,-1.0,3.4213,-1.0,-1.0,1.34,-1.0,-1.0,0.0258,-1.0,-1.0
495,6846924683035977600,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6846924683035977600.dat,27,12,15,DSCT_SXPHE,7538.0,-1.0,-1.0,1.58102,-1.0,-1.0,0.737,-1.0,-1.0,4.9434,-1.0,-1.0,1.74,-1.0,-1.0,4.3423,-1.0,-1.0
11505,5832315311633817600,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5832315311633817600.dat,37,18,19,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18812,4689013198100302336,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4689013198100302336.dat,31,16,15,T2CEP,5092.315,4816.267,5332.25,-1.0,-1.0,-1.0,14.306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23078,4660641331302809344,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4660641331302809344.dat,76,38,38,CEP,5370.0,5105.05,6015.04,-1.0,-1.0,-1.0,5.057,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
22135,4688860881324582656,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4688860881324582656.dat,28,14,14,CEP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
23771,4660473415275816704,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4660473415275816704.dat,90,47,43,CEP,6443.5,6151.75,6816.0,40.83365,-1.0,-1.0,4.463,-1.0,-1.0,3.315,-1.0,-1.0,1.5,-1.0,-1.0,0.0169,-1.0,-1.0
11204,4520948997456637824,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4520948997456637824.dat,53,27,26,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
213,2129852089995702400,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2129852089995702400.dat,24,12,12,DSCT_SXPHE,7223.0,-1.0,-1.0,2.06516,-1.0,-1.0,0.918,-1.0,-1.0,4.7222,-1.0,-1.0,1.62,-1.0,-1.0,2.0962,-1.0,-1.0
14921,6456610184161506048,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/6456610184161506048.dat,26,14,12,RRC,7097.0,-1.0,-1.0,1.23617,-1.0,-1.0,0.735,-1.0,-1.0,4.9009,-1.0,-1.0,1.57,-1.0,-1.0,3.9471,-1.0,-1.0
6254,2446738900259422848,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2446738900259422848.dat,27,14,13,RRAB,6220.935,6043.0,6389.6274,-1.0,-1.0,-1.0,5.406000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
263,4455529636137193984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4455529636137193984.dat,46,23,23,DSCT_SXPHE,7816.25,7539.3335,8042.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18308,4657909285474497792,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4657909285474497792.dat,22,11,11,T2CEP,5503.8765,5254.765,6013.0,90.26081,-1.0,-1.0,4.587,-1.0,-1.0,3.4268,-1.0,-1.0,-1.0,-1.0,-1.0,0.0212,-1.0,-1.0
3137,1017641171634249984,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/1017641171634249984.dat,36,19,17,DSCT_SXPHE,7785.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4106,4756969437609792512,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4756969437609792512.dat,26,14,12,RRAB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8391,2163303661823652864,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2163303661823652864.dat,24,13,11,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17368,4332070560694735872,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4332070560694735872.dat,40,20,20,RRC,5078.675,5044.5366,5214.16,34.98723,-1.0,-1.0,4.455,-1.0,-1.0,3.2865,-1.0,-1.0,1.4,-1.0,-1.0,0.0158,-1.0,-1.0
11387,5338698190639112064,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5338698190639112064.dat,31,16,15,MIRA_SR,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7667,2051571702524798592,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/2051571702524798592.dat,27,14,13,MIRA_SR,3401.7324,3280.6667,3648.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15060,4642002616318395904,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/4642002616318395904.dat,27,12,15,RRC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16613,5870350412488058240,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5870350412488058240.dat,40,20,20,RRC,4733.29,4325.5,5007.5103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6681,5702928704585564160,/home/Data/Databases/GAIA/Consolidate_Gaia/data_3/LCs/BP_RP_v3/5702928704585564160.dat,26,13,13,RRAB,6771.0,-1.0,-1.0,0.7954100000000001,-1.0,-1.0,0.648,-1.0,-1.0,4.9762,-1.0,-1.0,1.45,-1.0,-1.0,5.3265,-1.0,-1.0
